Expected Category, Predicted Category,Content
MISCELLANEOUS,MISCELLANEOUS,saveidbibank donotprivatiseidbi idbi employees r united against privatisation so merge with sbi
MISCELLANEOUS,COMPLAINT,if you can celebrate women s day why not men s day??
COMPLAINT,COMPLAINT,sbi server has blocked many debit cards without any reason landed in big trouble it says card blocked
COMPLAINT,COMPLAINT,branch code is but for that matter published landline nos on sbi website do not work then why why sbi waste money
MISCELLANEOUS,COMPLAINT,my name is manish kumar and today on i visit for cheque clearing for branch amy sarha branch code
MISCELLANEOUS,MISCELLANEOUS,whybapujiistargeted cos students in asaram bapu ji s gurukuls follow vedic hindu way of e?
COMPLAINT,COMPLAINT,my atm card blocked without any reason i called to customer care but didn t got any response need help
MISCELLANEOUS,MISCELLANEOUS,whybapujiistargeted cos students in asaram bapu ji s gurukuls follow vedic hindu way of education
MISCELLANEOUS,MISCELLANEOUS,judiciary must examine valid evidence of conspiracy against bapuji whybapujiistargeted
COMPLAINT,COMPLAINT,why should customer suffer for technical inefficiency we need the card should be automatically unblocked
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
REQUEST,COMPLAINT,why state bank decided to change existing sign boards and who authorized to write in hindi on main sign boards
MISCELLANEOUS,MISCELLANEOUS,judiciary must examine valid evidence of conspiracy against bapuji whybapujiistargeted
COMPLIMENT,COMPLIMENT,many thanks
COMPLAINT,COMPLAINT,dear sbi card has been blocked without intimation cant go home for apply a new one i will seek for a way
MISCELLANEOUS,MISCELLANEOUS,whybapujiistargeted asaram bapu ji opposed them who wanted to show hinduism in bad light in return of privileges
MISCELLANEOUS,MISCELLANEOUS,cnbc tv first reported on sbi life stake sale on october
COMPLAINT,COMPLAINT,i m not getting otp on my mobile for any transaction which has made my net bnking useless cstomer care is helpless help
MISCELLANEOUS,MISCELLANEOUS,go places without losing touch with your bank download statebankanywhere a mobile banking app that lets you bank fro?
COMPLAINT,COMPLAINT,days ago i emailed you with error message and screenshot regarding sbi secure otp app on ios haven t had a response yet
COMPLAINT,COMPLAINT,i recharge my wallet but bank charged me rs i had recharge my free charge acc bt never i was charged ?
COMPLAINT,COMPLAINT,i suffered a lot disappointed by sbi when i asked them to give me in written what they are telling they refused
COMPLAINT,COMPLAINT,i requested a lot to the employees and the branch manager but they denied telling this is rule we cant deposit
MISCELLANEOUS,MISCELLANEOUS,sbi s chairman smt arundhati bhattacharya shares her views on rbi monetary policy announcement
COMPLIMENT,COMPLAINT,its resolved within hrs thank you
MISCELLANEOUS,MISCELLANEOUS,with sbi s hopeloans you can not only fulfil your dreams but also bethehope that brightens many lives for details ht?
COMPLAINT,COMPLAINT,your people are saying atm card is not allowed for minor
COMPLAINT,COMPLAINT,pathetic service by sbi no service waiting for more than mins no one at desk bank manager also dies not help
MISCELLANEOUS,REQUEST,what is the best email to reach you or mail matthachireh com contact america india
COMPLAINT,COMPLAINT,right now m in ur branch and still they r saying baitho baitho y ur employees are giving rd class services?
COMPLAINT,COMPLAINT,sure you have not got my question my loan approved for lakhs i have not drawn anything instead deposited lakhs
MISCELLANEOUS,COMPLAINT,in complaints handling and technological advancement
COMPLAINT,COMPLAINT,how can the bank say it? when the death certificate was given to them ten days back
COMPLAINT,COMPLAINT,very poor services in sbi never take any service
COMPLAINT,COMPLAINT,very poor services in sbi never take any service
COMPLAINT,COMPLAINT,very poor services in sbi never take any service
COMPLAINT,COMPLAINT,very poor services in sbi never take any service
COMPLAINT,COMPLAINT,very poor services in sbi never take any service
COMPLAINT,COMPLAINT,what if i want to deposit money in someone else account urgently branch says make a green card first
MISCELLANEOUS,MISCELLANEOUS,go places without losing touch with your bank download statebankanywhere a mobile banking app that lets you bank fro?
COMPLAINT,COMPLAINT,will you kindly acknowledge my complaint or shud i adjust to the fact dat public sector banks are made to run only that way?
MISCELLANEOUS,MISCELLANEOUS,lessons in leadership from the sbi chairperson arundhati bhattacharya ishainsight
REQUEST,REQUEST,can bank provide loan upto lc ? if yes then which are the documents i need to provide location amravati maharashtra thnku
MISCELLANEOUS,MISCELLANEOUS,you can get in touch with them through their twitter handle or their website
COMPLAINT,COMPLAINT,local branch staff offered apply online again rather than offering assistance need assistance awaiting
COMPLAINT,COMPLAINT,has most fucked up service and also customer care center
MISCELLANEOUS,MISCELLANEOUS,you can get in touch with them through their twitter handle or their website
COMPLAINT,COMPLAINT,boss you can t expect me to fill a form for this when the onus is on you to ensure that atms functio?
COMPLAINT,COMPLAINT,before two mths i sent my details thr mail but fresh debit card is still awaited i am cardless for last mths pl expedite
COMPLAINT,COMPLAINT,is it rule to deposit cash from the branch where my a c exsist?i cant deposit from other branches of the same district?
COMPLAINT,COMPLAINT,disappointed with sbi silchar total harassment disguisting statebankofindia
COMPLAINT,COMPLAINT,now a month still awaiting your updates?
COMPLAINT,COMPLAINT,wat u pepl want? sbiclerk is not small issue ?
REQUEST,REQUEST,if u do not want give sbiclerk results u shuldn t ve ta?
REQUEST,REQUEST,sbi clerk results waitng frm mnths dont play with us pls sbiclerk ?
COMPLAINT,COMPLAINT,flipkart has refunded the amount in my bank but its not reflecting in the account fk asked me to contact you
REQUEST,COMPLAINT,do u have any credit debit card supporting paypal transactions?
MISCELLANEOUS,MISCELLANEOUS,saveidbibank donotprivatiseidbi idbi employees r united against privatisation so merge with sbi
MISCELLANEOUS,COMPLIMENT,the latest the giri daily thanks to bigat skypapers
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
COMPLAINT,COMPLAINT,the bank informed by sms to myregistered contact no i used speed post tracker but branch haven?t record i had discussed
COMPLIMENT,COMPLIMENT,we are very proud to have as our main sponsors at the midas property club events thank you
MISCELLANEOUS,MISCELLANEOUS,learning is a treasure to cherish procuring an education loan now made easy with vidya lakshmi to know more visit ht?
COMPLAINT,COMPLAINT,what s this stupidity about home and non home branches in this age? does sbi care about customer conven?
COMPLAINT,COMPLAINT,you should be taking action all by yourself money inside atm machine is your property not of customers
MISCELLANEOUS,MISCELLANEOUS,contestalert lastchance all you have to do is tell us what?s your newest purchase this dussehra and win
MISCELLANEOUS,MISCELLANEOUS,smt arundhati bhattacharya handed over the key to a brand new animal carcass lifting van to trustees of shri jalaram?
REQUEST,REQUEST,y there is much delay in sbiclerk result declaration plz look lakhs st?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
COMPLAINT,COMPLAINT,sip website doesnt take us phone how can i contact someone in sip customer care ? could u please have someone call me
COMPLAINT,COMPLAINT,sir i ll die if sbiclerk result wil not come i spoiled my life because of?
COMPLAINT,COMPLAINT,they will actually make your life miserable if you apply loan there
COMPLAINT,COMPLAINT,any update on atm card i have cntcted you here email as requested i hv contacted branch manager too months nothing
REQUEST,COMPLAINT,i want to open an ssy acct but i m facing a lot of difficulties whilw i m having my salary acct in sbi since last yrs
COMPLIMENT,COMPLAINT,thanks for your information
COMPLAINT,COMPLAINT,thanks for the reply but i have been told by your staff that it is compulsory n i was forced to buy a policy req intervene
MISCELLANEOUS,COMPLAINT,sir this is india s no bank atm punjab where is swatch bharat mission as?
MISCELLANEOUS,MISCELLANEOUS,lessons in leadership from the sbi chairperson arundhati bhattacharya ishainsight
MISCELLANEOUS,MISCELLANEOUS,with sbi s hopeloans you can not only fulfil your dreams but also bethehope that brightens many lives for details ht?
MISCELLANEOUS,MISCELLANEOUS,with sbi s hopeloans you can not only fulfil your dreams but also bethehope that brightens many lives for details ht?
REQUEST,REQUEST,i want to purchage a buider appartment in dilshsd garden pl have a talk to some body who deals in it
MISCELLANEOUS,MISCELLANEOUS,with sbi s hopeloans you can not only fulfil your dreams but also bethehope that brightens many lives for details ht?
COMPLIMENT,COMPLAINT,thanx for the number registered a complaint against
COMPLAINT,COMPLAINT,any update for my concern?
COMPLAINT,COMPLAINT,simply closing the ticket no op without any resolution great service from sbi
COMPLAINT,COMPLAINT,i am user of inb neither seen any updates regarding recovery guidelines on what s new link of inb page
COMPLAINT,COMPLAINT,fucking customer care
COMPLIMENT,COMPLAINT,thnx for ve response sent details multiple times over years to cmd sbi grievance cell swasthaya vihar br delhi case
COMPLAINT,COMPLAINT,any justification for not crediting qty interest on ?
MISCELLANEOUS,MISCELLANEOUS,with zero processing fees on sbicarloan you can now accelerate towards your dream of owning a car for details
COMPLAINT,COMPLAINT,call me on u r bank is fu
MISCELLANEOUS,REQUEST,detailed mail sent from arun prasath co in
COMPLAINT,COMPLAINT,will any sbi branch do in this case or should i contact the branch having my account?
COMPLAINT,COMPLAINT,arundhati bhattacharya if u want money ask me i will give u but don t take form my account name as a line ammount u
REQUEST,COMPLAINT,my loan pay before time i am in problem
COMPLAINT,COMPLAINT,its asking account number as mandatory then how can i fill the form
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
COMPLAINT,COMPLAINT,all atm are empty here in kanpur
COMPLAINT,COMPLAINT,but normally this work is given on contract how can you rule out this completely trust our forces
COMPLAINT,COMPLAINT,biggest mistake of my life opening account in sbi
COMPLAINT,COMPLAINT,deposits cash so please make atms more and always available
COMPLAINT,COMPLAINT,these are the customer care senior management both are not functional
REQUEST,COMPLAINT,i want to know about home loan interest rate the present rate but i m giving why? i have taken the loan april
MISCELLANEOUS,MISCELLANEOUS,you can get in touch with them through their twitter handle or their website
REQUEST,REQUEST,when will be sbi clerk result declare? sbiclerk
COMPLAINT,REQUEST,branch change req raised in sbi intouch madhapur hyd on th oct still waiting for req to be fulfilled acct
COMPLIMENT,COMPLAINT,thanx for the number registered a complaint against
COMPLAINT,COMPLAINT,when i dail and choose sbi then reply comes u r not registered with unnp so how can i register in unnp ?
REQUEST,COMPLAINT,sir is green card mandatory for depositing money into any account? need help
COMPLAINT,REQUEST,its been more than months bt still no sign of clerk results will it be declared in ???
REQUEST,COMPLAINT,so i have to credit rs in my account to check if it s not closed at your grahak seva kendras?
MISCELLANEOUS,MISCELLANEOUS,government?s role is very crucial in the expansion of entrepreneurship says arunkumaryadav ?
COMPLAINT,COMPLAINT,sucks hey are you listening? if yes help the poor guy change his number goddamnit how difficult can it be?
COMPLAINT,COMPLAINT,due respect open dsp act in every loc not possible and pls but about atpar cheq which they r not axpectingrqst priority
COMPLAINT,COMPLAINT,sir ur accounted don t hv manners how to talk with customer do needfull m one of ur account holder banch pandwa jharkhand
COMPLAINT,COMPLAINT,more than months i m facing this problem it s showing me that i don t have transactions rights and also went to branch
COMPLAINT,COMPLAINT,dear sir if you could read my problem regarding my profile password reset also sbi branch also maki?
COMPLAINT,COMPLAINT,forwarded the same mail sent to sbi rewardz member support please check
REQUEST,REQUEST,when will the sbiclerk result be declared? will it be declared before new year ?
REQUEST,REQUEST,i want open a sbi grahk sewa kendra so how can i do this please inform me
COMPLAINT,COMPLAINT,there is no new update regarding sbiclerk result since last month there is more than six months to sta?
COMPLAINT,COMPLAINT,seems to b keeping mum on this topic no response to my tweets
COMPLAINT,COMPLAINT,hello sir what update about my problems regarding mobile no change how many days you will take to solve this problem ?
COMPLAINT,COMPLAINT,y do i need to complain it seems so evident yesterday i went to drop a cheque nd the cheque deposit machine was out f ordr
REQUEST,REQUEST,a bank that boasts so much about itself can t even provide simple sbiclerk results
REQUEST,REQUEST,when is sbi ja mains exam results ??
REQUEST,REQUEST,a bank that boasts so much about itself can t even provide simple sbiclerk results
MISCELLANEOUS,MISCELLANEOUS,you can get in touch with them through their twitter handle or their website
COMPLAINT,REQUEST,is an blot for push for digitalindia dey r incapable f declaring results f ?
COMPLAINT,COMPLAINT,its not my personal grievance just pointed uncleanness of ur atm vasti road dhayari pune its upto you to respond
COMPLAINT,COMPLAINT,we r seeing ppl befriending sbi managers and getting the a c info of sbi customers isnt that illegal??
COMPLAINT,COMPLAINT,never seen at dumraon buxar atm opened after pm with cash
MISCELLANEOUS,MISCELLANEOUS,may all the goodness in and around you vanquish all the evil powers on this dussehra happydussehra everyone
COMPLAINT,COMPLAINT,days completed till now no result for clerk do you need days in our
COMPLAINT,COMPLAINT,si failure charge of rs has been debited from my sav account no although enough balance was there
COMPLAINT,REQUEST,why u failed to meet deadlines and yet not able to figure out how to enable upi itself founded by its time to shame ?
COMPLIMENT,COMPLAINT,good
REQUEST,REQUEST,unanswered questions why did kattapa killed bahubali? when going to release the clerk mains result?
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i just bought brand new smart tv from
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new scandal with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi fitness kit to be fit everyday
MISCELLANEOUS,MISCELLANEOUS,smt arundhati bhattacharya handed over the key to a brand new animal carcass lifting van to trustees of shri jalaram?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,COMPLAINT,the condition of sbi atm near rajchandrapur station
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
COMPLAINT,COMPLAINT,deducted from c a rs cash handling depo at home branch ticket raised no ts
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
REQUEST,COMPLAINT,plz give customer care no regarding home loan no response from branch code kindly help
COMPLAINT,COMPLAINT,not releasing sbiclerk since more than mnths no notice also wat c?
COMPLAINT,COMPLAINT,maestro card not accepted for e commerce transaction due to some fault in some system swon message unable to resolve issue
REQUEST,COMPLAINT,how i can submit my aadhar no on line
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,MISCELLANEOUS,marking the addition of the th foreign branch mrs arundhati bhattacharya inaugurates sbi s branch in yangon myanma?
MISCELLANEOUS,COMPLAINT,someone claiming from may ask for your no expiry cvv beware from such spam calls from no
MISCELLANEOUS,MISCELLANEOUS,spotted in coventry places all its chips on landlords to hell with first time buyers h t s f?
COMPLAINT,COMPLAINT,rs debited today at location onsite rail bhawan
REQUEST,REQUEST,when you guys gonna release the clerk mains result? it is been too long and we the candidates are awaitaing for it
COMPLAINT,REQUEST,well what did you expect of a bank ? offensive that it s a foreign bank promoting uk landlordism
COMPLAINT,REQUEST,many complaints against csps except the exception csps r levying unnecesary charges indirectly sbi allowing?
MISCELLANEOUS,REQUEST,has outsourced their atm loading to pvt agencies for lucrative sum now the agencies hv field day
REQUEST,REQUEST,when will the sbiclerk result be declared? will it be declared before new year ?
MISCELLANEOUS,MISCELLANEOUS,spotted in coventry places all its chips on landlords to hell with first time buyers h t s f?
COMPLAINT,COMPLAINT,there is no new update regarding sbiclerk result since last month there is more than six months to sta?
COMPLAINT,COMPLAINT,why state bank group still not joined upi?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
REQUEST,COMPLAINT,i have a fd for rs can i apply for sbi credit card?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
MISCELLANEOUS,MISCELLANEOUS,be a part of india s largest digital banking revolution with sbi apply now careers newjob?
COMPLAINT,COMPLAINT,epfo payment through retail login of sbi not working since last days no response at branch levels help
REQUEST,COMPLAINT,it has been more than months already we want our result now sbiclerk
COMPLAINT,COMPLAINT,sbiclerk we are tweeting since yestrday no govt official replied this is hell shameon?
COMPLAINT,REQUEST,sbiclerk sbi ja result due for over days so its npa now ?
COMPLAINT,REQUEST,sbiclerk aspirants plz wake up express ur pain bring much pressure on
REQUEST,REQUEST,sbiclerk please once question your conscience?what if your son or daughter is waiting for results?
COMPLAINT,REQUEST,sir plz do smthing abt?
REQUEST,REQUEST,we r frustrated now plz publish clerk result sbiclerk
REQUEST,REQUEST,declare clerk result sbiclerk
COMPLAINT,COMPLAINT,there is no new update regarding sbiclerk result since last month there is more than six months to sta?
COMPLAINT,COMPLAINT,sir pls hav a look o?
COMPLAINT,COMPLAINT,banking with dwarka sec branch is a nightmare if a customer gets a word through gossip of clerks the reply rude unhelpful
REQUEST,REQUEST,plz declare the sbi clerk result question of more than lakh candidates u made us wait for months
MISCELLANEOUS,MISCELLANEOUS,smt arundhati bhattacharya handed over the key to a brand new animal carcass lifting van to trustees of shri jalaram?
COMPLIMENT,MISCELLANEOUS,i have purchased this washing machine for my mom and she was very happy to see newbeginnigswithsbi?
MISCELLANEOUS,MISCELLANEOUS,watch for me newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi travel ticket to go back home
COMPLAINT,REQUEST,of result of sbi jr associates exam sbi po exam happened after that but the result got declared ahead of it
MISCELLANEOUS,MISCELLANEOUS,may all the goodness in and around you vanquish all the evil powers on this dussehra happydussehra everyone
REQUEST,REQUEST,y there is much delay in sbiclerk result declaration plz look lakhs st?
COMPLAINT,COMPLAINT,there is no new update regarding sbiclerk result since last month there is more than six months to sta?
REQUEST,REQUEST,pls release the sbi clerk result
REQUEST,COMPLAINT,today closed or open
COMPLIMENT,COMPLIMENT,follow us for updates on the products services initiatives of india s largest bank we are proud to be the banker t?
MISCELLANEOUS,MISCELLANEOUS,saveidbibank donotprivatiseidbi idbi employees r united against privatisation so merge with sbi
MISCELLANEOUS,COMPLIMENT,my newest perchase le eco mobile philips dryer and straightener powerbank and t shirt thank you
COMPLAINT,COMPLAINT,pl provide the results of sbi clerical we the candidates are frustrated
COMPLAINT,COMPLAINT,all the atm s at pimple gurav pune mh never works it is very inconvenient to look for another one when in emergency
MISCELLANEOUS,MISCELLANEOUS,newbeginningswiths washing machine this festival to make life easy
MISCELLANEOUS,MISCELLANEOUS,purchase of gold items is considered good on these special days lastchance dussehra newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,contestalert lastchance all you have to do is tell us what?s your newest purchase this dussehra and win
COMPLAINT,COMPLAINT,career page must mention the exact date by which the result will be declared
MISCELLANEOUS,COMPLAINT,you mean sandal i guess
COMPLAINT,REQUEST,sbi po exam happened after clerk exam but still the result got declared ahead of it
COMPLAINT,COMPLAINT,amount refunded by now they are saying talk to your bank pls help me here
MISCELLANEOUS,MISCELLANEOUS,may all the goodness in and around you vanquish all the evil powers on this dussehra happydussehra everyone
COMPLIMENT,COMPLIMENT,follow us for updates on the products services initiatives of india s largest bank we are proud to be the banker t?
MISCELLANEOUS,MISCELLANEOUS,smt arundhati bhattacharya handed over the key to a brand new animal carcass lifting van to trustees of shri jalaram?
REQUEST,REQUEST,on behalf of all the aspirants we request to declare the results of sbi clerk soon sbiclerk sbiclerk
COMPLAINT,COMPLAINT,i have given application for net banking yesterday and still it is not activated kindly suggest when it will be activated
MISCELLANEOUS,MISCELLANEOUS,smt arundhati bhattacharya handed over cheque to bk ishitaben chief executive of divya nagari slum service project ?
MISCELLANEOUS,MISCELLANEOUS,smt arundhati bhattacharya handed over the key to a brand new animal carcass lifting van to trustees of shri jalaram?
MISCELLANEOUS,MISCELLANEOUS,smt arundhati bhattacharya handed over the key to a brand new animal carcass lifting van to trustees of shri jalaram?
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi i hav always seen mom toiling to cut chop veggies in the kitchen so i brought a food processor her
MISCELLANEOUS,MISCELLANEOUS,purchase of gold items is considered good on these special days lastchance dussehra
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi new blender for mom so that she doesn t have to mess with things any more
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi i ve bought induction cooktop for my bro so that it eases his life in hostel
MISCELLANEOUS,MISCELLANEOUS,contestalert lastchance all you have to do is tell us what?s your newest purchase this dussehra and win
REQUEST,REQUEST,we want sbi clerk result sbiclerk
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought brand new ipad mini from flipkart using sbi card offer
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,dussehra contestalert lastchance i bought new sarees with sbi card newbeginningswithsbi
MISCELLANEOUS,MISCELLANEOUS,newbeginnigswithsbi i bought new smartphone for my lovely hubby
MISCELLANEOUS,MISCELLANEOUS,newbeginningswithsbi this dussehra we bring our new home with help sbi home loan thankyousbi
